X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-121.142194422999978,44.289396299000025,2115,412122,NEGUS TRANSFER STATION,OFF NEGUS WAY (COUNTY ROAD),REDMOND,OR,97756,NOT AVAILABLE,(541) 317-3163,TRANSFER,OPEN,DESCHUTES,41017,USA,44.2893963,-121.14219442,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DESCHUTES COUNTY,NOT AVAILABLE,430
-119.431929050999926,44.835027628000034,2116,412120,MONUMENT TRANSFER STATION,"NORTH OF MONUMENT ON ""AIRPORT ROAD""",MONUMENT,OR,97864,NOT AVAILABLE,(541) 934-2025,TRANSFER,OPEN,GRANT,41023,USA,44.83502763,-119.43192905,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITY OF MONUMENT,NOT AVAILABLE,481
-120.169089171999985,44.579544436000049,2117,412118,MITCHELL TRANSFER STATION AND RECYCLING STATION,HWY 207,MITCHELL,OR,97750,NOT AVAILABLE,(541) 763-4207,TRANSFER,OPEN,WHEELER,41069,USA,44.57954444,-120.16908917,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WHEELER COUNTY,NOT AVAILABLE,469
-121.62237043,42.009187551000018,2118,412115,MERRILL TRANSFER STATION,13400 LOWER LAKE RD,MERRILL,OR,97633,NOT AVAILABLE,(541) 891-1608,TRANSFER,OPEN,KLAMATH,41035,USA,42.02397709,-121.60026762,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,KLAMATH COUNTY - SOLID WASTE MANAGEMENT,NOT AVAILABLE,336
-123.315073412999979,43.429796034000042,2119,412128,OAKLAND TRANSFER STATION,220 OAKLAND-SUTHERLIN TRANSFER RD.,OAKLAND,OR,97462,NOT AVAILABLE,(541) 440-4526,TRANSFER,OPEN,DOUGLAS,41019,USA,43.42979603,-123.31507341,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DOUGLAS COUNTY SOLID WASTE ADMIN.,NOT AVAILABLE,268
-123.460852143999929,44.194719458000073,2120,412108,LOW PASS TRANSFER STATION,22377 HWY. 36,CHESHIRE,OR,97419,NOT AVAILABLE,(541) 682-3773,TRANSFER,OPEN,LANE,41039,USA,44.19471946,-123.46085214,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LANE COUNTY SOLID WASTE MANAGEMENT,NOT AVAILABLE,226
-123.783534386999989,44.012783664000033,2121,412110,MAPLETON TRANSFER STATION,13570 HWY 126,MAPLETON,OR,97453,NOT AVAILABLE,(541) 682-3773,TRANSFER,OPEN,LANE,41039,USA,44.01278366,-123.78353439,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LANE COUNTY SOLID WASTE MANAGEMENT,NOT AVAILABLE,224
-123.297238740999944,43.03258996400006,2122,412121,MYRTLE CREEK TRANSFER STATION,300 MYRTLE CREEK TRANSFER RD.,MYRTLE CREEK,OR,97457,NOT AVAILABLE,(541) 440-4526,TRANSFER,OPEN,DOUGLAS,41019,USA,43.03258996,-123.29723874,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DOUGLAS COUNTY SOLID WASTE ADMIN.,NOT AVAILABLE,262
-122.430065406999972,43.726332864000035,2123,412129,OAKRIDGE TRANSFER STATION,48977 KITSON SPRINGS RD.,OAKRIDGE,OR,97463,NOT AVAILABLE,(541) 682-4120,TRANSFER,OPEN,LANE,41039,USA,43.72633286,-122.43006541,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LANE COUNTY SOLID WASTE MANAGEMENT,NOT AVAILABLE,411
-123.130749856999955,44.058044548000055,2124,412141,REXIUS TRANSFER STATION,120 HWY 99,EUGENE,OR,97402,NOT AVAILABLE,(541) 342-1835,TRANSFER,OPEN,LANE,41039,USA,44.05804455,-123.13074986,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"REXIUS FOREST BY-PRODUCTS, INC.",NOT AVAILABLE,1524
-124.40387396599999,42.407685121000036,2125,412123,NESIKA BEACH TRANSFER STATION,6 MI. N OF GOLD BEACH ON HWY. 101,GOLD BEACH,OR,97415,NOT AVAILABLE,(541) 469-2425,TRANSFER,OPEN,CURRY,41015,USA,42.41067254,-124.42060396,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CURRY COUNTY,NOT AVAILABLE,327
-123.976168907999977,44.933379590000065,2126,412146,SCHOONER CREEK PRIVATE TRANSFER STATION,288 S ANDERSON CREEK RD,LINCOLN CITY,OR,97367,NOT AVAILABLE,(541) 994-5555,TRANSFER,OPEN,LINCOLN,41041,USA,44.93337959,-123.97616891,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"SCHOONER CREEK TRANSFER, INC.",NOT AVAILABLE,423
-124.070335367999959,44.40250459400005,2127,412154,SOUTH LINCOLN RECYCLE & TRANSFER STATION,3300 CRESTLINE DRIVE,WALDPORT,OR,97394,NOT AVAILABLE,(541) 336-2932,TRANSFER,OPEN,LINCOLN,41041,USA,44.40250459,-124.07033537,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"DAHL & DAHL, INC.",NOT AVAILABLE,439
-119.788788002,44.840345950000021,2128,412159,SPRAY SOLID WASTE TRANSFER STATION AND RECYCLING STATION,40337 KAHLER BASIN RD,SPRAY,OR,97830,NOT AVAILABLE,(541) 763-4207,TRANSFER,OPEN,WHEELER,41069,USA,44.84034595,-119.788788,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WHEELER COUNTY,NOT AVAILABLE,468
-122.722421336999943,44.40001799000003,2129,412160,SWEET HOME SANITATION TRANSFER STATION,1325 18TH AVE.,SWEET HOME,OR,97386,NOT AVAILABLE,(541) 367-2535,TRANSFER,OPEN,LINN,41043,USA,44.40001799,-122.72242134,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"WASTE CONNECTIONS OF OREGON, INC. DBA SW",NOT AVAILABLE,365
-123.80454828799999,44.076071988000074,2130,412161,SWISSHOME TRANSFER STATION,13711 HIGHWAY 36,SWISSHOME,OR,97480,NOT AVAILABLE,(541) 682-3773,TRANSFER,OPEN,LANE,41039,USA,44.07515709,-123.79462832,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LANE COUNTY SOLID WASTE MANAGEMENT,NOT AVAILABLE,243
-121.197248585999944,45.610703206000039,2131,412162,THE DALLES TRANSFER STATION + TRI-COUNTY HHHW COLLECTION FACILITY,1317 W 1ST ST,THE DALLES,OR,97058,3591,(503) 288-7844,TRANSFER,OPEN,WASCO,41065,USA,45.61070321,-121.19724859,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"WASTE CONNECTIONS OF OREGON, INC.",NOT AVAILABLE,462
-121.16687221499997,45.244281289000071,2132,412153,SOUTH CO TRANSFER STATION - TYGH VALLEY,57590 YEW DR.,TYGH VALLEY,OR,97063,NOT AVAILABLE,(541) 483-2500,TRANSFER,OPEN,WASCO,41065,USA,45.24428129,-121.16687221,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"MEL'S SANITARY SERVICE, INC.",NOT AVAILABLE,494
-118.985213755999936,44.136788402000036,2133,412148,SENECA TRANSFER STATION,"SHIRTTAIL CREEK ROAD SEC34,T16S,R31E",SENECA,OR,97873,NOT AVAILABLE,(541) 542-2161,TRANSFER,OPEN,GRANT,41023,USA,44.1367884,-118.98521376,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SENECA TRANSFER STATION,NOT AVAILABLE,479
-120.75137658899996,45.00149371600002,2134,412149,SHANIKO TRANSFER STATION,"2ND AND ""F"" STREETS",SHANIKO,OR,97057,NOT AVAILABLE,(541) 489-3226,TRANSFER,OPEN,WASCO,41065,USA,45.00149372,-120.75137659,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITY OF SHANIKO: MAYOR,NOT AVAILABLE,456
-122.641523399999983,44.123398293000044,2135,412172,VIDA-LEABURG TRANSFER STATION,44041 CANAL LN (OFF HWY. 126),LEABURG,OR,97489,NOT AVAILABLE,(541) 682-3773,TRANSFER,OPEN,LANE,41039,USA,44.12339829,-122.6415234,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LANE COUNTY SOLID WASTE MANAGEMENT,NOT AVAILABLE,229
-123.376046762999977,43.185001645000057,2136,412143,ROSEBURG TRANSFER STATION,165 MCCLAIN WEST AVE.,ROSEBURG,OR,97471,NOT AVAILABLE,(541) 440-4526,TRANSFER,OPEN,DOUGLAS,41019,USA,43.18500164,-123.37604676,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DOUGLAS COUNTY SOLID WASTE ADMIN.,NOT AVAILABLE,477
-124.068782327999955,43.688237259000061,2137,412140,REEDSPORT TRANSFER STATION,300 REEDSPORT TRANSFER STATION ROAD,REEDSPORT,OR,97467,NOT AVAILABLE,(541) 440-4526,TRANSFER,OPEN,DOUGLAS,41019,USA,43.68823726,-124.06878233,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DOUGLAS COUNTY SOLID WASTE ADMIN.,NOT AVAILABLE,464
-123.92997426,45.18115054400004,2138,412132,PACIFIC CITY TRANSFER STATION,S BROOTEN RD,PACIFIC CITY,OR,97112,NOT AVAILABLE,(503) 815-3975,TRANSFER,OPEN,TILLAMOOK,41057,USA,45.18115054,-123.92997426,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TILLAMOOK COUNTY PUBLIC WORKS,NOT AVAILABLE,343
-121.199017173999948,45.617048055000055,2139,412175,WASCO COUNTY LANDFILL BARGE UNLOADING FACILITY,2649 RIVER RD,THE DALLES,OR,97058,3522,(360) 695-5091,TRANSFER,OPEN,WASCO,41065,USA,45.61704805,-121.19901717,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WASCO COUNTY LANDFILL,NOT AVAILABLE,500
-121.504414550999982,43.674619598000049,2140,412157,SOUTHWEST TRANSFER STATION,NOT AVAILABLE,LA PINE,OR,97739,NOT AVAILABLE,(541) 317-3163,TRANSFER,OPEN,DESCHUTES,41017,USA,43.6746196,-121.50441455,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DESCHUTES COUNTY,NOT AVAILABLE,408
-119.950013462999948,44.130190719000034,2141,412134,PAULINA TRANSFER STATION,E OF PRINEVILLE @ JUNCTION OF HWY 113 &,PAULINA,OR,97751,NOT AVAILABLE,(541) 447-6555,TRANSFER,OPEN,CROOK,41013,USA,44.13317813,-119.96674345,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CROOK COUNTY BOARD OF COMMISSIONERS,NOT AVAILABLE,431
-120.540282779,42.704341018000022,2142,412133,PAISLEY TRANSFER STATION,3 MILES NORTH OF PAISLEY,PAISLEY,OR,97636,NOT AVAILABLE,(541) 947-6048,TRANSFER,OPEN,LAKE,41037,USA,42.70434102,-120.54028278,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LAKE COUNTY ROAD DEPARTMENT,NOT AVAILABLE,448
-120.847234116999971,45.657044774000042,2143,412151,SHERMAN COUNTY TRANSFER STATION,"OFF WELK RD, NEAR BIGGS JUNCTION",BIGGS,OR,97823,NOT AVAILABLE,(541) 565-3416,TRANSFER,OPEN,SHERMAN,41055,USA,45.65704477,-120.84723412,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SHERMAN COUNTY,NOT AVAILABLE,440
-121.505013374,42.467479204000014,2144,412158,SPRAGUE RIVER TRANSFER STATION,23101 DREWS RD,SPRAGUE RIVER,OR,97624,NOT AVAILABLE,(541) 891-1608,TRANSFER,OPEN,KLAMATH,41035,USA,42.4674792,-121.50501337,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,KLAMATH COUNTY - SOLID WASTE MANAGEMENT,NOT AVAILABLE,455
-119.661837745999932,45.43585360600008,2145,412155,SOUTH MORROW TRANSFER STATION,NOT AVAILABLE,LEXINGTON,OR,97839,NOT AVAILABLE,(541) 989-9500,TRANSFER,OPEN,MORROW,41049,USA,45.43585361,-119.66183775,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MORROW COUNTY - PUBLIC WORKS,NOT AVAILABLE,406
-119.296579084999962,45.883574734000028,2146,412145,SANITARY DISPOSAL TRANSFER STATION,TAX LOTS 101 AND 107,HERMISTON,OR,97838,NOT AVAILABLE,(541) 567-8842,TRANSFER,OPEN,UMATILLA,41059,USA,45.84561638,-119.28873876,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"SANITARY DISPOSAL, INC.",NOT AVAILABLE,429
-124.212639246999984,43.353777978000032,2147,412177,WEST COAST RECYCLING AND TRANSFER INC. DBA PUBLIC DISPOSAL & RECYCLING,1210 S. BROADWAY ST,COOS BAY,OR,97420,NOT AVAILABLE,(541) 756-5868,TRANSFER,OPEN,COOS,41011,USA,43.35377798,-124.21263925,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"WEST COAST RECYCLING & TRANSFER, INC.",NOT AVAILABLE,401
-118.853413119,45.669759766000027,2148,412135,PENDLETON TRANSFER STATION,REITH ROAD,PENDLETON,OR,97801,NOT AVAILABLE,(541) 276-1271,TRANSFER,OPEN,UMATILLA,41059,USA,45.66975977,-118.85341312,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"PENDLETON SANITARY SERVICE, INC.",NOT AVAILABLE,444
-121.020043399999963,43.117120819000036,2149,412152,SILVER LAKE TRANSFER STATION,3 MILES SOUTHEAST OF SILVER LAKE OFF HWY,SILVER LAKE,OR,97638,NOT AVAILABLE,(541) 947-6048,TRANSFER,OPEN,LAKE,41037,USA,43.12010823,-121.03677339,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LAKE COUNTY ROAD DEPARTMENT,NOT AVAILABLE,450
-123.852523355999949,45.414334524000026,2150,412164,TILLAMOOK TRANSFER STATION,1315 ECKLOFF RD,TILLAMOOK,OR,97141,9576,(503) 815-3975,TRANSFER,OPEN,TILLAMOOK,41057,USA,45.41433452,-123.85252336,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TILLAMOOK COUNTY PUBLIC WORKS,NOT AVAILABLE,395
-118.059801982999943,45.306710016000068,2151,412176,WASTE PRO RECOVERY TRANSFER STATION,HIGHWAY 30,LA GRANDE,OR,97850,NOT AVAILABLE,(541) 963-5459,TRANSFER,OPEN,UNION,41061,USA,45.30671002,-118.05980198,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WASTE PRO RECOVERY TRANSFER STATION,NOT AVAILABLE,442
-117.54818441499998,45.588318527000069,2152,412173,WALLOWA TRANSFER STATION,NOT AVAILABLE,WALLOWA,OR,97885,NOT AVAILABLE,(541) 426-3332,TRANSFER,OPEN,WALLOWA,41063,USA,45.58831853,-117.54818442,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WALLOWA COUNTY,NOT AVAILABLE,288
-124.266284011999971,42.049315688000029,2153,412180,WRIDGE CREEK TRANSFER STATION,"T39S, R14W, S16WM",BROOKINGS,OR,97415,NOT AVAILABLE,(541) 469-2425,TRANSFER,OPEN,CURRY,41015,USA,42.0523031,-124.283014,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"CURRY TRANSFER & RECYCLING, INC.",NOT AVAILABLE,419
-123.952003132999934,44.632009370000048,2154,412166,TOLEDO TRANSFER STATION,"SEC04,T11S,R10W",TOLEDO,OR,97391,NOT AVAILABLE,(541) 336-2932,TRANSFER,OPEN,LINCOLN,41041,USA,44.63200937,-123.95200313,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"DAHL & DAHL, INC.",NOT AVAILABLE,425
-123.28971169499999,43.611198511000048,2155,412181,YONCALLA TRANSFER STATION,555 YONCALLA TRANSFER RD,YONCALLA,OR,97499,NOT AVAILABLE,(541) 440-4526,TRANSFER,OPEN,DOUGLAS,41019,USA,43.61119851,-123.2897117,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DOUGLAS COUNTY SOLID WASTE ADMIN.,NOT AVAILABLE,281
-122.891717969999945,42.959971694000039,2156,412165,TILLER TRANSFER STATION,150 TILLER TRANSFER RD.,TILLER,OR,97484,NOT AVAILABLE,(541) 440-4526,TRANSFER,OPEN,DOUGLAS,41019,USA,42.95997169,-122.89171797,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DOUGLAS COUNTY SOLID WASTE ADMIN.,NOT AVAILABLE,251
-123.92724205799999,45.710825271000026,2157,412109,MANZANITA TRANSFER STATION,34995 NECARNEY CITY ROAD,MANZANITA,OR,97131,NOT AVAILABLE,(503) 815-3975,TRANSFER,OPEN,TILLAMOOK,41057,USA,45.71082527,-123.92724206,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,IMAGERY/OTHER,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TILLAMOOK COUNTY PUBLIC WORKS,NOT AVAILABLE,342
-118.173555966999984,44.43409249900003,2158,412168,UNITYTRANSFER STATION,1 1/2 - 2 MI. SOUTH OF UNITY,UNITY,OR,97884,NOT AVAILABLE,(541) 446-3544,TRANSFER,OPEN,BAKER,41001,USA,44.43707991,-118.19028596,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.deq.state.or.us/lq/sw/disposal/permittedfacilities.htm,2017-12-12T00:00:00.000Z,UNVERIFIED,2017-12-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CITY OF UNITY,NOT AVAILABLE,441
